product_id,likelihood_to_recommend,number_of_reviews
B08M3CFR9X,0.0,1
B00OPS40S6,0.0,1
B07Y9HGLTY,0.0,1
B005ARC2XQ,0.0,1
B07YS5TD3H,0.0,1
B07PGXG62J,0.0,1
B0035QAYES,0.0,1
B001BZPI50,0.0,1
B00L4GBPLC,0.0,1
B00W1SVC9W,0.0,1
B08TLV13WR,0.0,1
B09X3532CK,0.0,1
B07VC9M5JF,0.0,1
B00TVHG8YU,0.0,1
B07D58Q4BW,0.0,1
B08CY1KKRK,0.0,1
B0048F03LO,0.0,1
B07ZH39PWW,0.0,1
B086QJ2R24,0.0,1
B08PPBDTK7,0.0,1
B07GFJ7KQQ,0.0,1
B00LHQYORG,0.0,1
B08HHZX15P,0.0,1
B09BKWRS7B,0.0,1
B01AJ4SPTO,0.0,1
B00LQDBLLC,0.0,1
B01BRHPS4W,0.0,1
B01A864AOM,0.0,1
B01MU339A4,0.0,1
B001ED5FI4,0.0,1
B00UYBJEMA,0.0,1
B00MOCLWAO,0.0,1
B00YZCVXB4,0.0,1
B07PH1JJDW,0.0,1
B01EHXQ9J6,0.0,1
B00J87Y0ZC,0.0,1
B08CY7MZ1T,0.0,1
B07XRS6DTH,0.0,1
B08X63NK74,0.0,1
B0716LXY49,0.0,1
B00ECV62GY,0.0,1
B017TQMHCQ,0.0,1
B00MOCLKRE,0.0,2
B00LQDA5RS,0.0,1
B08JHD2G2N,0.0,1
B072W9H8KY,0.0,1
B08RS7BYRF,0.0,1
B07M8RVNBY,0.0,1
B07VHK3XQH,0.0,2
B08RDZ2YT5,0.0,1
B0947YX4QN,0.0,1
B009IO1C92,0.0,1
B08W52FT6R,0.0,1
B01GTB7AWO,0.0,1
B00SCCSAZK,0.0,2
B0747ZYS7R,0.0,1
B00YZ4ZZNE,0.0,1
B01G4W2ZMS,0.0,1
B086MY58JD,0.0,1
B075WXVQPN,0.0,1
B0883F7TJC,0.0,1
B00DZU9KYE,0.0,1
B01MA1C8LL,0.0,2
B07CHCGL24,0.0,1
B07CTBNJFS,0.0,1
B07YCTS9P9,0.0,1
B07F58XLWD,0.0,1
B08LS7BGY3,0.0,1
B00545AZCE,0.0,1
B078SQDFSQ,0.0,1
B06XXJKG8B,0.0,1
B00UOXMCAO,0.0,1
B07V716MBR,0.0,1
B08ZHHRJ4C,0.0,1
B07W2XD2WZ,0.0,1
B072SVXH9G,0.0,1
B09J1TZKDL,0.0,1
B00I9ISHDM,0.0,1
B08ZNGJDCY,0.0,1
B008YDSRZK,0.0,1
B07QQ8ZMCC,0.0,1
B01FSQE57E,0.0,1
B07YRBZYTR,0.0,1
B08LPK462N,0.0,1
B00AFSMIAW,0.0,1
B00H7K7ZKO,0.0,1
B00MOCK40I,0.0,1
B01LWL33SB,0.0,1
B00LGU8GWC,0.0,1
B00ZYX3O42,0.0,1
B07J5YKSCH,0.0,1
B08F36TNM4,0.0,1
B07VKJHRQ5,0.0,1
B07B5BYRP1,0.0,1
B074TTVLF2,0.0,1
B071CP3LP4,0.0,1
B07X1N9QQ4,0.0,1
B08DDDJJ5Z,0.0,1
B095WPQDGD,0.0,1
B094N7NFBL,0.0,1
B088F6ST9V,0.0,1
B089NYW8DK,0.0,1
B07XY177HY,0.0,1
B009JW2968,0.0,1
B072BBSYCL,0.0,1
B088ZBMXY7,0.0,1
B07537TJ1L,0.0,1
B085RGH37F,0.0,1
B003BYGOC0,0.0,1
B07SBLS55Q,0.0,1
B00VX4SXQU,0.0,1
B07T96PGJ7,0.0,1
B004SY8U6A,0.0,1
B0744JBJ88,0.0,1
B08JQPJ9DM,0.0,1
B008YDT2MC,0.0,1
B07MYK4Y7N,0.0,1
B06XPRWY8T,0.0,1
B08D3CH2XY,0.0,1
B08DHKLBVB,0.0,1
B07J1XG1XD,0.0,1
B088JRH6V9,0.0,1
B09WDSHSGN,0.0,1
B07VG7GJLQ,0.0,1
B08BL2GM12,0.0,1
B01DL15KZY,0.0,1
B004H3XUBM,0.0,1
B0893XJ27T,0.0,1
B082HR7P75,0.0,1
B07SFYC4N3,0.0,1
B0C5D78FPQ,0.0,1
B00P8DSOJI,0.0,1
B0788HWJWT,0.0,1
B084KJNTCW,0.0,1
B081ZHQ9RX,0.0,1
B09QKF6CPL,0.0,1
B004H3XWMY,0.0,1
B07N97WQ2V,0.0,1
B07KGKJJP8,0.0,1
B07ZR5WXYH,0.0,2
B07D369NH6,0.0,1
B003BIGD1S,0.0,1
B01MZ0JKHN,0.0,1
B01B1YNOLU,0.0,1
B07K5LYSSG,0.0,1
B01KR3HCUU,0.0,1
B07L4GR1XY,0.0,1
B00ESL4Z9Y,0.0,1
B01EK05FGO,0.0,1
B008I44NEE,0.0,1
B07DM2GS87,0.0,1
B08DHGFCDK,0.0,1
B00AKHWI2G,0.0,1
B096945C1N,0.0,1
B07YQD3542,0.0,2
B07G367RST,0.0,1
B07X3VWSY7,0.0,1
B00M3RYSYW,0.0,1
B01MD08P97,0.0,1
B00ACLUZ4I,0.0,1
B01N2PFIF9,0.0,1
B01MTLA0WE,0.0,1
B014ZYVEY2,0.0,1
B0178H08E0,0.0,1
B083HTSRPL,0.0,1
B01BRMGR6A,0.0,1
B00HYMEMO2,0.0,1
B08MPVXLCL,0.0,1
B0855C852L,0.0,1
B015NEUSR2,0.0,1
B075ZX66PC,0.0,1
B08CRKPYCS,0.0,1
B00JHQJRK2,0.0,1
B079VH9T21,0.0,1
B07RRR91T7,0.0,1
B07SZ7BTYJ,0.0,1
B07KNTTQ1V,0.0,1
B0B9H8T4MV,0.0,1
B07BT96LYD,0.0,1
B07VQFZWVS,0.0,1
B01DK9GZRO,0.0,1
B07QM83DMW,0.0,1
B07CKWCTVH,0.0,1
B082CVP3F7,0.0,1
B00TTOPA8K,0.0,1
B00MMRFRRK,0.0,1
B07WZM7K32,0.0,1
B01N7VYC07,0.0,2
B07VHBDMXP,0.0,1
B0105VP6EI,0.0,1
B073QGYDLH,0.0,1
B09TQM1BFF,0.0,1
B00A8O07I8,0.0,1
B00XBLHCF6,0.0,1
B00OMR17Q8,0.0,1
B00J21XC9Y,0.0,1
B00EXPYSJW,0.0,1
B0108WB13E,0.0,1
B07GP72763,0.0,1
B0196UQ9SG,0.0,1
B0B8MFV4L6,0.0,1
B01AUQI802,0.0,1
B07TBJ21K9,0.0,1
B08BNVT3B9,0.0,1
B0192MDIDW,0.0,1
B07F6WT2VP,0.0,1
B09Q8R5HJ6,0.0,1
B00Y1RZCB0,0.0,1
B07L2VPHT5,0.0,1
B09338SYXF,0.0,1
B01LW2I3CV,0.0,1
B01I0541R4,0.0,1
B07XKGZ2HJ,0.0,1
B09LSXR3S2,0.0,1
B09P9XS95N,0.0,2
B07D67XKD3,0.0,1
B006E7XLOA,0.0,1
B00805ZHYQ,0.0,1
B08NXQLXX1,0.0,1
B000BO76WU,0.0,1
B07PCNLCJD,0.0,1
B01I3A9QRQ,0.0,1
B0BVV9LB1S,0.0,1
B07T71CGJ7,0.0,1
B0744GRXFK,0.0,3
B07PZF5VTL,0.0,1
B00L9G9O38,0.0,1
B09YCVHV9H,0.0,1
B0145SNQXA,0.0,1
B00ECV5QP2,0.0,1
B094DPJ5PC,0.0,1
B004XLE5SK,0.0,1
B00D7GY24E,0.0,1
B09B21HWFM,0.0,1
B07MDLGV4V,0.0,1
B01DD0EY5U,0.0,1
B008YDSN5O,0.0,1
B00M63GZTO,0.0,1
B07QQFF4JL,0.0,1
B08D3HXQSS,0.0,1
B076KXV6JD,0.0,2
B00DZU9S3C,0.0,1
B08W37NS7R,0.0,1
B01CX9RYFE,0.0,1
B07C5TKZPC,0.0,1
B07MCQDH3G,0.0,1
B079NJT6S4,0.0,1
B08WM1PMPC,0.0,1
B00ZFTZQ32,0.0,1
B07DP5J1GV,0.0,2
B08255LNJH,0.0,1
B07PRB9S2H,0.0,1
B0051OKX2U,0.0,1
B08TQNP21H,0.0,1
B015YLQIGE,0.0,1
B01AJFM86Y,0.0,1
B07CT9W4JC,0.0,1
B001DHKQ3A,0.0,1
B0B96GYCKK,0.0,1
B00MH4FJSK,0.0,1
B00M97P7OQ,0.0,1
B08936ZHZ8,0.0,1
B094V6LN2R,0.0,1
B091HV8K1M,0.0,1
B00M15SMUM,0.0,1
B00ZDPSEIC,0.0,1
B07HHG99M6,0.0,1
B07D6T64GZ,0.0,1
B000JNR7WW,0.0,1
B008DK36X2,0.0,1
B0B1Q2CD8M,0.0,1
B00M25ABFU,0.0,1
B0B4V729F5,0.0,1
B00SM8YT2M,0.0,1
B01BP8JXJO,0.0,1
B08KF3RN41,0.0,1
B09TX8PRYK,0.0,1
B00VS38UQ4,0.0,1
B00WG3NDYO,0.0,1
B097MC3PFM,0.0,1
B000BQ8AK0,0.0,1
B00NP5U2SW,0.0,1
B00MNMUVV6,0.0,1
B07MCDW8YL,0.0,1
B078NPB22H,0.0,1
B00KGEAAMI,0.0,1
B073GKN2NV,0.0,1
B07Y9WGVD2,0.0,1
B00ENXDU5M,0.0,1
B06Y51RSTH,0.0,1
B0B4DP2PYK,0.0,1
B00M108T5A,0.0,1
B0058E4G2Q,0.0,1
B000KKKKU0,0.0,1
B00W27J16S,0.0,1
B08PBNHWW9,0.0,1
B076GSF62F,0.0,1
B0922K252Q,0.0,1
B01N78L4T1,0.0,1
B09SNX27YM,0.0,1
B07DRDHHH4,0.0,1
B088K73TL7,0.0,1
B004H3XWHY,0.0,1
B01N7RIUMM,0.0,1
B07BNH1TYV,0.0,2
B001DPV80W,0.0,1
B005BNN3OQ,0.0,1
B00545AUUG,0.0,1
B07GYQKYRK,0.0,1
B076CJKM2J,0.0,1
B07DGXLQ99,0.0,1
B008KFI1HQ,0.0,2
B0879J474Z,0.0,1
B001U7IN2Y,0.0,1
B0050UNPGG,0.0,1
B004USFHII,0.0,1
B07YN6NX3N,0.0,1
B07W7Z1C1Y,0.0,1
B005E1DEWQ,0.0,1
B088TGZJWX,0.0,1
B085921WKH,0.0,1
B005B5WS9A,0.0,1
B09B7XY64B,0.0,1
B084WG1SQR,0.0,2
B005ARBBV0,0.0,1
B08LPJT3NP,0.0,2
B07ZD3NCXR,0.0,1
B00LEO7W7U,0.0,1
B00JGU37BE,0.0,1
B00LQDEF5Q,0.0,1
B00STQ2RLC,0.0,1
B01HZWFNX4,0.0,1
B001H0Y7JW,0.0,1
B01N43TG1X,0.0,1
B081KR6YBM,0.0,1
B01E73TG4G,0.0,1
B08QZH9XWH,0.0,1
B07RHLPJ7X,0.0,1
B07C31KPQS,0.0,1
B01M3240E5,0.0,1
B0188C7ESW,0.0,1
B088PY9GX7,0.0,1
B083M15JQW,0.0,1
B06XXNJTW1,0.0,1
B07Q9Y2XHN,0.0,1
B0B122WNDJ,0.0,1
B00AOG6D4M,0.0,1
B01BRKPL46,0.0,1
B01AVO8Y4I,0.0,1
B0832XPR45,0.0,1
B072KNBZH7,0.0,1
B07R7J5VYM,0.0,1
B078W5V7MN,0.0,1
B00PYS8QE0,0.0,1
B00EJW21V6,0.0,1
B014GAA07M,0.0,1
B084H3NH1V,0.0,1
B00EV9UXR6,0.0,1
B08GR9BPPT,0.0,1
B01GY5GQO8,0.0,1
B00AFSMJ8I,0.0,1
B07LFQ48TD,0.0,1
B07F11GM79,0.0,1
B06VWJLPN5,0.0,1
B00QZTZQ4U,0.0,1
B074TCWSJW,0.0,1
B074B9ZXWR,0.0,1
B00EV9V9WY,0.0,1
B07BVVTRP6,0.0,1
B08XMS7F7D,0.0,1
B08LQB8YF8,0.0,1
B07CPLDC34,0.0,1
B01FGDAEWO,0.0,1
B0156N98BW,0.0,1
B08RNX214X,0.0,1
B00WAWN4MW,0.0,2
B00CFSYV3W,0.0,1
B08JCRVY35,0.0,1
B00EO75BSQ,0.0,1
B016OLMA1U,0.0,1
B07PBT9XFL,0.0,1
B07NZYGSS3,0.0,1
B07S2Y4D17,0.0,1
B0763Q5W8P,0.0,1
B09JFQW9D8,0.0,1
B000X1HBLC,0.0,1
B095HT84PV,0.0,1
B07PZCP6DX,0.0,1
B07CSGWXNG,0.0,2
B07SLJ7QK1,0.0,1
B07SCYVZC8,0.0,1
B08PVC866G,0.0,1
B003AJ7UJW,0.0,1
B087T715KL,0.0,1
B00V2PY31O,0.0,1
B002R0DXNC,0.0,1
B08CDN6DZJ,0.0,1
B016L4RVW8,0.0,1
B01AEC8EYW,0.0,1
B000FNR6TU,0.0,1
B07MQ23HDX,0.0,2
B07V5X6RF8,0.0,1
B084HLHR2C,0.0,1
B07D5661H9,0.0,1
B002ZNNCA0,0.0,1
B07DCZL63D,0.0,1
B07XSF995L,0.0,1
B01CHC3GIQ,0.0,1
B06XGY2CMD,0.0,1
B0B69G472W,0.0,1
B06XG21W3Y,0.0,1
B0036AWXYW,0.0,1
B086JBJ7Y2,0.0,1
B01G9UQ0Z8,0.0,1
B09CSZDDY8,0.0,1
B07B47S73Y,0.0,1
B003YCNVKM,0.0,1
B07K13KVM1,0.0,1
B06XFBJ9PQ,0.0,1
B00P84EVT4,0.0,1
B07B3YWBS6,0.0,1
B01MTA9N7A,0.0,1
B01BSO2HL6,0.0,1
B01FYQPL8K,0.0,1
B003Q3LRBE,0.0,1
B00DM8K1R4,0.0,1
B0BMTQ5SQ6,0.0,1
B08ZCCKR9R,0.0,1
B08Q7D7JJX,0.0,1
B07PQWBV28,0.0,1
B09L15R8X3,0.0,1
B08D3F9GB5,0.0,1
B07GX5GB1B,0.0,1
B07KQN6Z57,0.0,1
B01ELFUTGO,0.0,1
B07NPQS85F,0.0,1
B001CCK5HS,0.0,2
B0748DG9Y3,0.0,1
B003DA61VG,0.0,1
B08LV6S68D,0.0,1
B07ZLY49Z6,0.0,1
B0744G42SN,0.0,1
B08R2YKV26,0.0,1
B07CYLK6JW,0.0,1
B004XLDHM0,0.0,1
B08BXK8417,0.0,1
B010CE497I,0.0,1
B07QW6YNLB,0.0,1
B00PXB9I7W,0.0,1
B07VC93C9M,0.0,1
B0991NRQBT,0.0,1
B07G3C2FY2,0.0,1
B00YD3NVJC,0.0,1
B0B1DRD3NG,0.0,1
B09KTLSMQX,0.0,1
B0915H9W71,0.0,1
B00EQGNLKK,0.0,1
B000LNOODA,0.0,1
B078W1DZ92,0.0,1
B07ZSX2QRM,0.0,1
B00OZ7FHJI,0.0,1
B074YZH8K1,0.0,1
B07GJMHPHY,0.0,1
B07H92SRGV,0.0,1
B0B8RKW6SN,0.0,1
B0773WY5Y8,0.0,1
B07S41T589,0.0,1
B07Q82VKL6,0.0,1
B08737SGY7,0.0,1
B07GVF47HQ,0.0,1
B00LQDD1YM,0.0,1
B07TF7PSLL,0.0,1
B01A8XVRAU,0.0,1
B07XQLZFCT,0.0,1
B01NAFNJGG,0.0,1
B07GS227QN,0.0,1
B08PCRV7CJ,0.0,1
B0B7JB652C,0.0,1
B071LGN3ZJ,0.0,1
B07L5DC4K6,0.0,1
B073S2QQ83,0.0,1
B00LWHRRW4,0.0,1
B087B9ZP9T,0.0,1
B00JXR08LC,0.0,3
B07KMFG92B,0.0,1
B07XNPL2RW,0.0,1
B07VP8XSHQ,0.0,1
B002R0DXN2,0.0,1
B01MYX9S2I,0.0,1
B07K7Z9T9B,0.0,1
B00MGMWO18,0.0,1
B01MXLUFSD,0.0,1
B089QY2W9Z,0.0,1
B01LYEBD6C,0.0,1
B08CSD6T3M,0.0,1
B082L1Y7BQ,0.0,1
B09K6Z5BV7,0.0,1
B015PCPE80,0.0,1
B00PZC76B4,0.0,1
B00LLGH75I,0.0,1
B00MOCLL50,0.0,1
B07KYXH5WX,0.0,1
B09KKX4ZXQ,0.0,1
B00M25I0Q2,0.0,1
B07W3Y6BTF,0.0,1
B0BJ9247CM,0.0,1
B01M09ZHD3,0.0,1
B019XCPDCU,0.0,1
B002JPNEM0,0.0,1
B017TJ5EPK,0.0,1
B003XMKE5S,0.0,1
B07QFXJX4B,0.0,1
B088WHZQ48,0.0,1
B076DYT38J,0.0,1
B004MSKNSU,0.0,1
B08BG7SVHV,0.0,1
B01FX6TUK6,0.0,1
B07CH4JV8Y,0.0,1
B078NC2VDV,0.0,1
B07D5KR43W,0.0,1
B00DZU97PQ,0.0,1
B00D8W9I50,0.0,1
B0154MPIQO,0.0,1
B01AJL8VUK,0.0,1
B004H3XT54,0.0,1
B00UOSH9X4,0.0,1
B00UKERBHG,0.0,1
B089LQ5NJ6,0.0,1
B01M72QRZ8,0.0,1
B00ES4VTR2,0.0,1
B01GPWD4MW,0.0,1
B09L7XBMQ6,0.0,1
B07DPSRLCD,0.0,1
B008BU0CXG,0.0,1
B00X9ZI910,0.0,2
B09MQZ9KCQ,0.0,1
B07DPL35CZ,0.0,1
B009D31HJS,0.0,1
B07FY6H632,0.0,1
B07PDB7RGL,0.0,1
B00DM8M6GI,0.0,2
B07YD8BJ9S,0.0,1
B09RWFZTWW,0.0,1
B07MLV25P9,0.0,1
B011NK9PA6,0.0,1
B07RS9CJWR,0.0,1
B002QSPE78,0.0,1
B08MK2LWPM,0.0,1
B00M7DYE1Y,0.0,1
B09JZPD54F,0.0,1
B09F37YSJQ,0.0,1
B07CRK3P17,0.0,1
B089RB3LTZ,0.0,1
B00AF7USGO,0.0,1
B0002Z1H46,0.0,1
B08P4B3JH7,0.0,1
B07PDXVJRC,0.0,1
B0077Z4PAM,0.0,1
B08LP7TNHL,0.0,1
B01NCWK5RH,0.0,1
B08DRPFJ6M,0.0,1
B07J2S7PFY,0.0,1
B08Z3W4QZ4,0.0,1
B0087TJ1HY,0.0,1
B07G21HPPD,0.0,1
B01MY5BJP9,0.0,1
B09R1FTR4D,0.0,1
B01FITXDRE,0.0,1
B0BFBR41P5,0.0,1
B096DLN37D,0.0,1
B00WTX8562,0.0,1
B07BDLYHZS,0.0,1
B07MJP95MS,0.0,2
B08B7QYGRH,0.0,1
B07BVMDQC4,0.0,1
B01BRGW2CO,0.0,1
B01N7IEMBH,0.0,1
B07ZQZMF3C,0.0,1
B005BA499W,0.0,1
B0748Z2K85,0.0,1
B01GFCUBUA,0.0,1
B01H3BLFMA,0.0,1
B0140QNK9M,0.0,1
B086GXM6ZZ,0.0,1
B07PDLRZ1T,0.0,1
B09F66T28H,0.0,1
B00YD2HVG2,0.0,1
B087LT37M9,0.0,1
B00V9XNJGY,0.0,1
B07B2GMJNY,0.0,1
B01LYYL8JE,0.0,1
B08L92PNRY,0.0,1
B0108L3HNC,0.0,1
B00O2Q5XVE,0.0,1
B08LVM44VH,0.0,1
B014S06BSM,0.0,1
B08SVPNYYH,0.0,1
B01N5Y9MTU,0.0,2
B08GSF5K3P,0.0,1
B089SPCLML,0.0,1
B07FQQ1RD5,0.0,1
B00ECV42H0,0.0,1
B0885T8WLH,0.0,1
B074KCG8CB,0.0,1
B07ZFD224B,0.0,1
B095WH5G1M,0.0,1
B0083UE2EE,0.0,1
B077KXPDDL,0.0,1
B00DZU9Z9E,0.0,1
B07DJ73XZM,0.0,1
B01CJGA0AM,0.0,1
B07PZVNY7P,0.0,1
B06WVDXPGD,0.0,1
B082H6W17C,0.0,2
B08167PD7D,0.0,1
B078WP3YW9,0.0,1
B07S19RSPN,0.0,1
B002R0DXKA,0.0,1
B083NFJMFW,0.0,1
B08DCR5D5F,0.0,1
B00PU1SJ6G,0.0,1
B00KXKFGU6,0.0,1
B01IT8XRTA,0.0,1
B089M14RBJ,0.0,1
B0000DI7XR,0.0,1
B00AFSMOXS,0.0,2
B00DM8MALY,0.0,2
B01D39LWLU,0.0,1
B01EKKJRQS,0.0,1
B00TATO5O4,0.0,1
B00M10974C,0.0,2
B0BRD3PXFD,0.0,1
B07P1X9DC4,0.0,1
B001TH7H22,0.0,2
B0887M45DB,0.0,1
B005B48FPM,0.0,1
B073GX4ZWZ,0.0,1
B07KYLPJXT,0.0,1
B073XGV9D1,0.0,1
B07D1XVMFR,0.0,1
B08XWVXJSP,0.0,2
B08F24HKW4,0.0,1
B09FY1YH6Y,0.0,1
B081ZWS8WN,0.0,1
B085358WJV,0.0,1
B003YBYMTC,0.0,2
B0746DSZPR,0.0,1
B005ARCKC4,0.0,1
B08P199339,0.0,1
B08S6Q6C45,0.0,1
B019S0QMFE,0.0,1
B00HYWB4D4,0.0,1
B07B8C57ZP,0.0,1
B08GSJN625,0.0,1
B001DPQMDK,0.0,1
B07XL48NLX,0.0,1
B002R23VVO,0.0,1
B09CCSDYHW,0.0,1
B07GVXY7WF,0.0,1
B00TR77IV6,0.0,1
B06XWQRY22,0.0,1
B002YIYXJA,0.0,1
B08YD9WH3C,0.0,1
B00EECOBYQ,0.0,1
B013G0C2GK,0.0,1
B00UY13C50,0.0,1
B015ZKB0F8,0.0,1
B01I3BMPUU,0.0,1
B07XNMFXL4,0.0,1
B001F1XPIM,0.0,1
B075NFX9JC,0.0,1
B017O7A9V6,0.0,1
B07L291CYQ,0.0,1
B07XLCDDGD,0.0,1
B07YV6PQK3,0.0,1
B0851FGD4L,0.0,1
B00MLDK18K,0.0,1
B00IPPZFB6,0.0,1
B07W77MN4S,0.0,1
B00HYE4GGY,0.0,1
B07LC3CHQS,0.0,1
B013Y3XO98,0.0,2
B08JCZQBVN,0.0,1
B01H0X4WW6,0.0,1
B077MT8TJV,0.0,1
B00UYC8VFA,0.0,1
B00NAP56JC,0.0,1
B089RDD9CT,0.0,1
B08CGTXVQS,0.0,1
B0B9J71L7S,0.0,1
B089M35Z3N,0.0,1
B01LDSXHRU,0.0,1
B01G4Z2BYW,0.0,1
B014Z167DS,0.0,1
B01M12OTPJ,0.0,1
B08C9RHNKP,0.0,1
B00TSU0OX6,0.0,1
B07CNFDLTG,0.0,1
B01G7REFKK,0.0,1
B092D53WJ3,0.0,1
B0744C9CSR,0.0,1
B0B5N5PB2K,0.0,1
B09992W5S7,0.0,1
B07BNQFSQR,0.0,1
B07TH16521,0.0,3
B01FQ8IEGC,0.0,1
B07QVJ8ZWY,0.0,1
B0B3C9HH3B,0.0,2
B004XTKIWE,0.0,1
B00JVDG1ZK,0.0,1
B08P5FJC8W,0.0,1
B087M62BBV,0.0,1
B0021UYG66,0.0,1
B009ODV2E2,0.0,2
B0722X5T23,0.0,1
B09GVZ9C1L,0.0,1
B08V1TDVGQ,0.0,1
B087YTGV1W,0.0,1
B01FX6TVCS,0.0,1
B01BTY66DK,0.0,1
B004XLDKO0,0.0,1
B07DWFF3W9,0.0,1
B085Q3J2VC,0.0,2
B00AZR3TR4,0.0,2
B0170538RO,0.0,1
B01MQG3N9H,0.0,1
B079M2M8JF,0.0,1
B08KD1Z3MB,0.0,1
B003BIGDHC,0.0,1
B016TZYFAA,0.0,1
B001DHNSIA,0.0,1
B07VWNYCSS,0.0,1
B085167HZP,0.0,1
B07PPK188Z,0.0,1
B07V54Y5PQ,0.0,1
B07QW4P3FV,0.0,2
B06XHMYMRB,0.0,1
B074TG1R4Y,0.0,1
B07CWK4SWD,0.0,1
B08BXHJMKR,0.0,1
B002IA3DB8,0.0,1
B074D2MRKH,0.0,1
B07TSNGMWS,0.0,1
B00TKG4YRA,0.0,1
B00GH0EWP6,0.0,1
B08X253CPY,0.0,1
B01MCQFN1W,0.0,1
B07RL8HBSX,0.0,1
B01FJ6VOE0,0.0,1
B073TV7XMC,0.0,1
B00N2MJ8EM,0.0,1
B0BF4RFG8T,0.0,1
B00AH5ZH10,0.0,1
B07TF9QQYR,0.0,1
B07DN8THTR,0.0,1
B08KXH7YVX,0.0,1
B08R2ZG2HD,0.0,1
B08DQ7STZJ,0.0,1
B072TVY7SW,0.0,1
B07BSG73LY,0.0,1
B071W2V6B9,0.0,1
B00DM8M06O,0.0,1
B0050O1JG0,0.0,1
B07DPF4PLP,0.0,1
B003BIGCZU,0.0,1
B095HBLKXJ,0.0,1
B08K973YZV,0.0,1
B00I862NW6,0.0,1
B0195V20MA,0.0,1
B08GLQ7G1H,0.0,1
B082K4X4SQ,0.0,1
B001ICUSGK,0.0,2
B01CC9PVN2,0.0,1
B08ZXDYNDY,0.0,1
B076PPT1SJ,0.0,1
B0836FBYSD,0.0,1
B072FL6T85,0.0,1
B0858XRGBC,0.0,1
B07YHLB84H,0.0,1
B08K2YRPHK,0.0,1
B01MR71CCC,0.0,1
B07DLSSQQY,0.0,1
B07VLDSPF6,0.0,1
B08LQWDQ9C,0.0,1
B00ISI5POC,0.0,1
B06W2MKDLD,0.0,1
B00DQIN2TY,0.0,1
B07B9HJXDH,0.0,1
B08F54TNR8,0.0,1
B07GZ1QJBY,0.0,1
B00KLAB76K,0.0,1
B0053F8M7U,0.0,1
B01LWKUV0B,0.0,1
B07GWMCQYM,0.0,1
B081TF39WB,0.0,1
B00EMK03XS,0.0,1
B06ZXVZ5C3,0.0,1
B01N7GX8QX,0.0,3
B07XSGX463,0.0,1
B094YWPF68,0.0,1
B08CXVWX83,0.0,1
B001XZ78AQ,0.0,2
B0BWXZKZRV,0.0,1
B08XM9D2YW,0.0,1
B003IP4RQM,0.0,1
B07C1LLCFS,0.0,1
B06XXFDTNR,0.0,1
B08MVB8CHP,0.0,1
B0854P8R5N,0.0,1
B0787NYMB6,0.0,2
B09C3VZ5QR,0.0,1
B091GN419W,0.0,1
B07YTJC47H,0.0,1
B01KR5AZCA,0.0,1
B01J6ZHAKC,0.0,1
B00DM8J6RK,0.0,1
B07YSWPR9W,0.0,1
B01EHUKD7I,0.0,1
B07MXXYTD7,0.0,1
B06XGGBMVH,0.0,1
B019RVKQRE,0.0,1
B071LFVPFH,0.0,1
B079CCXYLJ,0.0,1
B07HB2THPG,0.0,1
B08CZLS1FR,0.0,2
B094J1W9KX,0.0,1
B01BBEMKYW,0.0,5
B00IN6QL5G,0.0,1
B07SWTLZF9,0.0,1
B07J57SYZ5,0.0,1
B01E3QWVZS,0.0,1
B01MZ3VJ1S,0.0,1
B074J42YVV,0.0,1
B07N8SCYYV,0.0,1
B00CPO4W5S,0.0,2
B0127UBXEC,0.0,1
B00W0TH4CQ,0.0,1
B07TV33LM5,0.0,1
B088NT4KX8,0.0,1
B000JLZJ56,0.0,1
B07VN7Z3P1,0.0,1
B01DTX99M4,0.0,1
B00NQTU6OC,0.0,1
B0076OWE8E,0.0,1
B019RVKVF6,0.0,1
B099F17X57,0.0,1
B06XTPVDP6,0.0,1
B07G4824T9,0.0,1
B09L8MQL4C,0.0,2
B075HGXH3W,0.0,1
B06XCGRXB3,0.0,1
B07PBYD99B,0.0,1
B01BTSYX3Q,0.0,1
B07MQCXHNJ,0.0,1
B08TMDNVW5,0.0,1
B07CT8FJSQ,0.0,1
B001A46P8Q,0.0,1
B07DKZCL7Z,0.0,1
B0784TLX8H,0.0,1
B07S86ZW23,0.0,1
B088NRL9BB,0.0,1
B077FX5NV3,0.0,1
B07PB44816,0.0,1
B00FN3GBHU,0.0,1
B084JSJH3F,0.0,1
B08JGPCZ2W,0.0,1
B09JSSSN43,0.0,1
B01M0Z1XP2,0.0,1
B07S6BNPML,0.0,2
B085NTT5YP,0.0,1
B07BNZ6R3W,0.0,1
B0037KM7YW,0.0,1
B085MMDKSN,0.0,1
B07JMV39GX,0.0,1
B07G6YXCQQ,0.0,1
B01HDY18JW,0.0,1
B005PPINMC,0.0,1
B076PXH49Y,0.0,1
B09WYDD68D,0.0,1
B00U0HVB74,0.0,1
B07HHHVC4S,0.0,1
B08PY8X4LY,0.0,1
B01I3NCJAE,0.0,1
B01DIRECDC,0.0,1
B0842T8SMJ,0.0,1
B07ZGCSXF6,0.0,1
B005P4WXYC,0.0,1
B08YS8T438,0.0,1
B07525B55Z,0.0,1
B003LNGE80,0.0,1
B082MSVV6W,0.0,1
B08WWQP89C,0.0,1
B0753SRSYK,0.0,1
B00XZ7ZOL0,0.0,1
B08BXDFDPT,0.0,1
B0002Z1GSS,0.0,1
B07N3V6DPG,0.0,1
