parent_asin,overall_sentiment_score,total_reviews,positive_count,neutral_count,negative_count,% positive,% neutral,% negative
B099ZKQJHK,0.5,2,1,1,0,50.0,50.0,0.0
B099ZKVD3K,-1.0,1,0,0,1,0.0,0.0,100.0
B099ZQLKJX,1.0,1,1,0,0,100.0,0.0,0.0
B099ZRHX7W,-1.0,1,0,0,1,0.0,0.0,100.0
B099ZSMDTL,1.0,1,1,0,0,100.0,0.0,0.0
B099ZTWS6D,1.0,1,1,0,0,100.0,0.0,0.0
B099ZXQP3X,1.0,1,1,0,0,100.0,0.0,0.0
B099ZZ83QZ,0.6521739130434783,23,17,4,2,73.91304347826086,17.391304347826086,8.695652173913043
B09B11JW3Y,-1.0,1,0,0,1,0.0,0.0,100.0
B09B15BDHS,1.0,1,1,0,0,100.0,0.0,0.0
B09B18P5RG,-0.6666666666666666,3,0,1,2,0.0,33.33333333333333,66.66666666666666
B09B1GYV6L,-1.0,1,0,0,1,0.0,0.0,100.0
B09B1JFMQQ,1.0,1,1,0,0,100.0,0.0,0.0
B09B1XTVWW,1.0,1,1,0,0,100.0,0.0,0.0
B09B1XWRY8,1.0,1,1,0,0,100.0,0.0,0.0
B09B1Y8G5F,1.0,1,1,0,0,100.0,0.0,0.0
B09B25XKV6,0.0,1,0,1,0,0.0,100.0,0.0
B09B28NKQB,1.0,1,1,0,0,100.0,0.0,0.0
B09B2J3ZFL,1.0,1,1,0,0,100.0,0.0,0.0
B09B2MJ2P2,1.0,1,1,0,0,100.0,0.0,0.0
B09B2QQ2WL,1.0,1,1,0,0,100.0,0.0,0.0
B09B2Z6GML,0.0,1,0,1,0,0.0,100.0,0.0
B09B37LT8H,1.0,1,1,0,0,100.0,0.0,0.0
B09B37X19L,-1.0,1,0,0,1,0.0,0.0,100.0
B09B38TTFP,0.0,4,2,0,2,50.0,0.0,50.0
B09B3K9DL7,-1.0,1,0,0,1,0.0,0.0,100.0
B09B3R7R67,1.0,2,2,0,0,100.0,0.0,0.0
B09B3S76V9,1.0,1,1,0,0,100.0,0.0,0.0
B09B45DLQG,0.5384615384615384,13,10,0,3,76.92307692307693,0.0,23.076923076923077
B09B47FBLB,1.0,2,2,0,0,100.0,0.0,0.0
B09B4N2437,1.0,1,1,0,0,100.0,0.0,0.0
B09B4P45BS,1.0,1,1,0,0,100.0,0.0,0.0
B09B4PKHWR,0.0,2,1,0,1,50.0,0.0,50.0
B09B4SNN4Y,-1.0,1,0,0,1,0.0,0.0,100.0
B09B4T3C7X,-1.0,1,0,0,1,0.0,0.0,100.0
B09B4Y3Z41,0.0,2,1,0,1,50.0,0.0,50.0
B09B51D1RX,1.0,2,2,0,0,100.0,0.0,0.0
B09B57L3DV,-1.0,1,0,0,1,0.0,0.0,100.0
B09B5CXQ75,1.0,1,1,0,0,100.0,0.0,0.0
B09B5SYLCL,1.0,1,1,0,0,100.0,0.0,0.0
B09B62ZDHR,1.0,3,3,0,0,100.0,0.0,0.0
B09B64RP33,1.0,2,2,0,0,100.0,0.0,0.0
B09B6NNGK3,1.0,1,1,0,0,100.0,0.0,0.0
B09B6RTM84,-0.6666666666666666,3,0,1,2,0.0,33.33333333333333,66.66666666666666
B09B6WFN6R,1.0,1,1,0,0,100.0,0.0,0.0
B09B6X9ZQR,0.0,1,0,1,0,0.0,100.0,0.0
B09B7245TN,1.0,1,1,0,0,100.0,0.0,0.0
B09B72K27V,1.0,1,1,0,0,100.0,0.0,0.0
B09B745JZC,1.0,1,1,0,0,100.0,0.0,0.0
B09B748PX5,-1.0,1,0,0,1,0.0,0.0,100.0
B09B77PKY8,-1.0,1,0,0,1,0.0,0.0,100.0
B09B7D8HVH,1.0,1,1,0,0,100.0,0.0,0.0
B09B7J4TDS,0.0,1,0,1,0,0.0,100.0,0.0
B09B7K8PQQ,0.0,2,1,0,1,50.0,0.0,50.0
B09B7MJFV2,-1.0,1,0,0,1,0.0,0.0,100.0
B09B8QH476,1.0,1,1,0,0,100.0,0.0,0.0
B09B8SPYXR,1.0,1,1,0,0,100.0,0.0,0.0
B09B8WCW89,1.0,1,1,0,0,100.0,0.0,0.0
B09B8XGN1J,0.6666666666666666,3,2,1,0,66.66666666666666,33.33333333333333,0.0
B09B9335PM,1.0,1,1,0,0,100.0,0.0,0.0
B09B95QG7W,1.0,1,1,0,0,100.0,0.0,0.0
B09B97SMM1,0.0,2,1,0,1,50.0,0.0,50.0
B09B9D1C5X,1.0,1,1,0,0,100.0,0.0,0.0
B09B9HJPZ2,0.0,1,0,1,0,0.0,100.0,0.0
B09B9L1CWG,1.0,1,1,0,0,100.0,0.0,0.0
B09B9NYX77,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B09B9P6FC8,-1.0,1,0,0,1,0.0,0.0,100.0
B09B9VR2RK,0.0,2,1,0,1,50.0,0.0,50.0
B09BB1R2NT,1.0,1,1,0,0,100.0,0.0,0.0
B09BB1RQRJ,1.0,2,2,0,0,100.0,0.0,0.0
B09BB44WFV,1.0,1,1,0,0,100.0,0.0,0.0
B09BB4X4BN,0.0,2,0,2,0,0.0,100.0,0.0
B09BBW31NK,0.0,1,0,1,0,0.0,100.0,0.0
B09BC4VBGM,0.0,2,1,0,1,50.0,0.0,50.0
B09BC76ZVD,0.0,1,0,1,0,0.0,100.0,0.0
B09BC7YQW6,-1.0,1,0,0,1,0.0,0.0,100.0
B09BCGGFXC,-1.0,1,0,0,1,0.0,0.0,100.0
B09BCWQ6KV,1.0,1,1,0,0,100.0,0.0,0.0
B09BCY9GM6,1.0,1,1,0,0,100.0,0.0,0.0
B09BD1WFYQ,1.0,1,1,0,0,100.0,0.0,0.0
B09BD7RJ7K,-1.0,1,0,0,1,0.0,0.0,100.0
B09BD946Z5,-1.0,1,0,0,1,0.0,0.0,100.0
B09BDDDT7S,1.0,1,1,0,0,100.0,0.0,0.0
B09BDHSDZ4,1.0,1,1,0,0,100.0,0.0,0.0
B09BDMH7CN,0.0,1,0,1,0,0.0,100.0,0.0
B09BDWF29H,1.0,1,1,0,0,100.0,0.0,0.0
B09BDXN6DS,1.0,1,1,0,0,100.0,0.0,0.0
B09BF15JTQ,1.0,1,1,0,0,100.0,0.0,0.0
B09BF1XQWJ,0.8,5,4,1,0,80.0,20.0,0.0
B09BF2KFH9,1.0,1,1,0,0,100.0,0.0,0.0
B09BF7C7SB,1.0,1,1,0,0,100.0,0.0,0.0
B09BF7D254,-1.0,1,0,0,1,0.0,0.0,100.0
B09BF81SJZ,1.0,1,1,0,0,100.0,0.0,0.0
B09BF8FZ9R,-1.0,1,0,0,1,0.0,0.0,100.0
B09BF8XDF4,0.5714285714285714,21,15,3,3,71.42857142857143,14.285714285714285,14.285714285714285
B09BFMCXNL,1.0,1,1,0,0,100.0,0.0,0.0
B09BFMJ8WG,-1.0,1,0,0,1,0.0,0.0,100.0
B09BFNMC39,0.0,2,1,0,1,50.0,0.0,50.0
B09BFP4GWW,1.0,1,1,0,0,100.0,0.0,0.0
B09BFRJLLM,1.0,1,1,0,0,100.0,0.0,0.0
B09BFT7J9Y,-1.0,1,0,0,1,0.0,0.0,100.0
B09BFWXKDS,1.0,1,1,0,0,100.0,0.0,0.0
B09BG68WB8,1.0,1,1,0,0,100.0,0.0,0.0
B09BGCRS9T,1.0,1,1,0,0,100.0,0.0,0.0
B09BGNKWZQ,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B09BH5X2HC,-1.0,1,0,0,1,0.0,0.0,100.0
B09BHDFPVN,1.0,1,1,0,0,100.0,0.0,0.0
B09BHG2JRP,-1.0,1,0,0,1,0.0,0.0,100.0
B09BHNWDFB,-1.0,1,0,0,1,0.0,0.0,100.0
B09BHPD2DC,1.0,1,1,0,0,100.0,0.0,0.0
B09BJ1Q7NH,1.0,1,1,0,0,100.0,0.0,0.0
B09BJKJF22,1.0,1,1,0,0,100.0,0.0,0.0
B09BJMXMKR,1.0,1,1,0,0,100.0,0.0,0.0
B09BJRJVXL,1.0,1,1,0,0,100.0,0.0,0.0
B09BJRS6W4,-1.0,1,0,0,1,0.0,0.0,100.0
B09BJV21SF,0.5,4,2,2,0,50.0,50.0,0.0
B09BJZ52J2,1.0,1,1,0,0,100.0,0.0,0.0
B09BJZ87G7,0.0,1,0,1,0,0.0,100.0,0.0
B09BJZHXTZ,1.0,2,2,0,0,100.0,0.0,0.0
B09BK2K413,1.0,1,1,0,0,100.0,0.0,0.0
B09BK5DQ7B,1.0,1,1,0,0,100.0,0.0,0.0
B09BKL8G9H,0.0,1,0,1,0,0.0,100.0,0.0
B09BKP7ZFB,1.0,1,1,0,0,100.0,0.0,0.0
B09BKTYHHP,-1.0,1,0,0,1,0.0,0.0,100.0
B09BKW8CYF,1.0,1,1,0,0,100.0,0.0,0.0
B09BKWRS7B,1.0,1,1,0,0,100.0,0.0,0.0
B09BKXG95R,1.0,1,1,0,0,100.0,0.0,0.0
B09BKZBTTJ,-1.0,1,0,0,1,0.0,0.0,100.0
B09BL167FV,-1.0,1,0,0,1,0.0,0.0,100.0
B09BL8SH99,0.0,1,0,1,0,0.0,100.0,0.0
B09BLQG1HK,1.0,1,1,0,0,100.0,0.0,0.0
B09BLTDQKZ,1.0,1,1,0,0,100.0,0.0,0.0
B09BM86BKC,-1.0,1,0,0,1,0.0,0.0,100.0
B09BM9RL3Q,-1.0,1,0,0,1,0.0,0.0,100.0
B09BMBJGF9,-1.0,1,0,0,1,0.0,0.0,100.0
B09BMCRWDT,-1.0,1,0,0,1,0.0,0.0,100.0
B09BMK92P3,-0.5,2,0,1,1,0.0,50.0,50.0
B09BMLD4ZC,1.0,1,1,0,0,100.0,0.0,0.0
B09BMVRDL6,-1.0,1,0,0,1,0.0,0.0,100.0
B09BN1G5T4,0.0,1,0,1,0,0.0,100.0,0.0
B09BN1PDW4,0.5,6,4,1,1,66.66666666666666,16.666666666666664,16.666666666666664
B09BN269CV,-1.0,1,0,0,1,0.0,0.0,100.0
B09BN3D812,1.0,2,2,0,0,100.0,0.0,0.0
B09BN6FN7Q,1.0,1,1,0,0,100.0,0.0,0.0
B09BN6K1RH,1.0,1,1,0,0,100.0,0.0,0.0
B09BN8JQ9Q,0.0,1,0,1,0,0.0,100.0,0.0
B09BN8KK41,-1.0,1,0,0,1,0.0,0.0,100.0
B09BNDN8MZ,0.0,1,0,1,0,0.0,100.0,0.0
B09BNMJM2C,1.0,1,1,0,0,100.0,0.0,0.0
B09BNNH685,1.0,1,1,0,0,100.0,0.0,0.0
B09BNNK3N3,0.0,2,1,0,1,50.0,0.0,50.0
B09BNV8SX6,1.0,1,1,0,0,100.0,0.0,0.0
B09BNXGBQJ,1.0,1,1,0,0,100.0,0.0,0.0
B09BNYHT4K,0.0,1,0,1,0,0.0,100.0,0.0
B09BP1DMW1,1.0,1,1,0,0,100.0,0.0,0.0
B09BPCJJQL,0.0,1,0,1,0,0.0,100.0,0.0
B09BPZW3TN,0.0,1,0,1,0,0.0,100.0,0.0
B09BQ4BV5W,1.0,1,1,0,0,100.0,0.0,0.0
B09BQBVTYQ,1.0,1,1,0,0,100.0,0.0,0.0
B09BQJF4DN,-1.0,1,0,0,1,0.0,0.0,100.0
B09BQKGV5J,0.6666666666666666,9,7,1,1,77.77777777777779,11.11111111111111,11.11111111111111
B09BQPLPHL,-1.0,1,0,0,1,0.0,0.0,100.0
B09BQQTLC8,1.0,3,3,0,0,100.0,0.0,0.0
B09BQS2RLC,1.0,2,2,0,0,100.0,0.0,0.0
B09BQTDSY9,-1.0,2,0,0,2,0.0,0.0,100.0
B09BQTY99W,1.0,1,1,0,0,100.0,0.0,0.0
B09BQV9X8H,-1.0,2,0,0,2,0.0,0.0,100.0
B09BQW78MQ,1.0,1,1,0,0,100.0,0.0,0.0
B09BQWCDP8,1.0,2,2,0,0,100.0,0.0,0.0
B09BR11LYJ,0.4,5,3,1,1,60.0,20.0,20.0
B09BR7K7ZX,-1.0,1,0,0,1,0.0,0.0,100.0
B09BR8P5L8,0.0,1,0,1,0,0.0,100.0,0.0
B09BRC4K4P,0.0,1,0,1,0,0.0,100.0,0.0
B09BRFYXDB,1.0,1,1,0,0,100.0,0.0,0.0
B09BS25NJM,1.0,3,3,0,0,100.0,0.0,0.0
B09BSV9G73,1.0,2,2,0,0,100.0,0.0,0.0
B09BTDFZL5,1.0,1,1,0,0,100.0,0.0,0.0
B09BTKXWL3,-1.0,1,0,0,1,0.0,0.0,100.0
B09BTNM918,0.5,2,1,1,0,50.0,50.0,0.0
B09BTP5K73,1.0,1,1,0,0,100.0,0.0,0.0
B09BV3TQ9Y,0.0,1,0,1,0,0.0,100.0,0.0
B09BV9WHQX,-1.0,1,0,0,1,0.0,0.0,100.0
B09BVHW54B,1.0,1,1,0,0,100.0,0.0,0.0
B09BVKDQMB,0.0,1,0,1,0,0.0,100.0,0.0
B09BVL18HJ,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B09BVLRW1C,0.5,2,1,1,0,50.0,50.0,0.0
B09BXP2917,0.0,4,1,2,1,25.0,50.0,25.0
B09BXT3HSP,1.0,1,1,0,0,100.0,0.0,0.0
B09BXVS17S,0.0,2,1,0,1,50.0,0.0,50.0
B09BY2RQQS,0.6666666666666666,3,2,1,0,66.66666666666666,33.33333333333333,0.0
B09BYC8LRJ,1.0,1,1,0,0,100.0,0.0,0.0
B09BYTBD2S,1.0,2,2,0,0,100.0,0.0,0.0
B09BYZ44VM,1.0,1,1,0,0,100.0,0.0,0.0
B09BYZLXHF,1.0,1,1,0,0,100.0,0.0,0.0
B09BZ69VBP,-1.0,1,0,0,1,0.0,0.0,100.0
B09BZV6Z8Z,1.0,1,1,0,0,100.0,0.0,0.0
B09C1BN6LL,1.0,1,1,0,0,100.0,0.0,0.0
B09C1D4DYV,1.0,1,1,0,0,100.0,0.0,0.0
B09C1FX6V4,1.0,1,1,0,0,100.0,0.0,0.0
B09C1JPJYR,1.0,1,1,0,0,100.0,0.0,0.0
B09C1V8LFS,1.0,1,1,0,0,100.0,0.0,0.0
B09C1VFBXX,0.0,1,0,1,0,0.0,100.0,0.0
B09C1Z97PN,-1.0,1,0,0,1,0.0,0.0,100.0
B09C2GGJWB,0.0,2,1,0,1,50.0,0.0,50.0
B09C2YW4XW,1.0,3,3,0,0,100.0,0.0,0.0
B09C2ZW2GL,0.7272727272727273,33,26,5,2,78.78787878787878,15.151515151515152,6.0606060606060606
B09C36D574,0.0,1,0,1,0,0.0,100.0,0.0
B09C3BJDZ7,1.0,1,1,0,0,100.0,0.0,0.0
B09C3DMXQX,-1.0,1,0,0,1,0.0,0.0,100.0
B09C3JLCJQ,1.0,1,1,0,0,100.0,0.0,0.0
B09C3S85NC,-1.0,1,0,0,1,0.0,0.0,100.0
B09C3SKH1S,1.0,1,1,0,0,100.0,0.0,0.0
B09C3VZ5QR,0.0,1,0,1,0,0.0,100.0,0.0
B09C4JT1XJ,0.5,2,1,1,0,50.0,50.0,0.0
B09C4JV3XD,-1.0,1,0,0,1,0.0,0.0,100.0
B09C4M2BL5,-1.0,1,0,0,1,0.0,0.0,100.0
B09C4QV3CZ,0.0,1,0,1,0,0.0,100.0,0.0
B09C4Y9L5C,1.0,2,2,0,0,100.0,0.0,0.0
B09C5BQLZX,1.0,1,1,0,0,100.0,0.0,0.0
B09C5GDT4P,1.0,1,1,0,0,100.0,0.0,0.0
B09C5KR64L,-1.0,2,0,0,2,0.0,0.0,100.0
B09C5NQSC5,1.0,1,1,0,0,100.0,0.0,0.0
B09C5PQ93Y,0.25,8,3,4,1,37.5,50.0,12.5
B09C5RV944,1.0,1,1,0,0,100.0,0.0,0.0
B09C5ZFP1P,1.0,1,1,0,0,100.0,0.0,0.0
B09C676MTW,0.0,1,0,1,0,0.0,100.0,0.0
B09C6CGYKC,-1.0,1,0,0,1,0.0,0.0,100.0
B09C6FN4BX,0.0,1,0,1,0,0.0,100.0,0.0
B09C6H9J1T,-1.0,1,0,0,1,0.0,0.0,100.0
B09C6HBSDW,-1.0,1,0,0,1,0.0,0.0,100.0
B09C77GLYK,-1.0,1,0,0,1,0.0,0.0,100.0
B09C7BQKGB,1.0,1,1,0,0,100.0,0.0,0.0
B09C7GTWNY,1.0,2,2,0,0,100.0,0.0,0.0
B09C7QVLLP,1.0,1,1,0,0,100.0,0.0,0.0
B09C7YYLDX,1.0,1,1,0,0,100.0,0.0,0.0
B09C7ZG3ZK,-1.0,1,0,0,1,0.0,0.0,100.0
B09C8C549H,1.0,1,1,0,0,100.0,0.0,0.0
B09C8K6W1W,1.0,1,1,0,0,100.0,0.0,0.0
B09C8L2F64,-1.0,1,0,0,1,0.0,0.0,100.0
B09C8L451F,1.0,1,1,0,0,100.0,0.0,0.0
B09CBF2XCF,0.46153846153846156,26,16,6,4,61.53846153846154,23.076923076923077,15.384615384615385
B09CCHQWN9,-1.0,1,0,0,1,0.0,0.0,100.0
B09CCKKKM7,0.0,1,0,1,0,0.0,100.0,0.0
B09CCLPMZN,0.0,1,0,1,0,0.0,100.0,0.0
B09CCQ2SX3,1.0,1,1,0,0,100.0,0.0,0.0
B09CCQCY34,-1.0,1,0,0,1,0.0,0.0,100.0
B09CCR2P5K,0.0,1,0,1,0,0.0,100.0,0.0
B09CCSDYHW,0.0,1,0,1,0,0.0,100.0,0.0
B09CCYSC7N,1.0,1,1,0,0,100.0,0.0,0.0
B09CD84QP5,1.0,3,3,0,0,100.0,0.0,0.0
B09CDCKM2C,1.0,1,1,0,0,100.0,0.0,0.0
B09CDDC1CF,1.0,1,1,0,0,100.0,0.0,0.0
B09CDGH2SM,1.0,1,1,0,0,100.0,0.0,0.0
B09CDGJ2LY,1.0,1,1,0,0,100.0,0.0,0.0
B09CDH8HXF,0.2,5,3,0,2,60.0,0.0,40.0
B09CDKDF7P,1.0,1,1,0,0,100.0,0.0,0.0
B09CDKYV4Z,0.46153846153846156,13,8,3,2,61.53846153846154,23.076923076923077,15.384615384615385
B09CDMKJY7,1.0,1,1,0,0,100.0,0.0,0.0
B09CDPS8VL,-1.0,1,0,0,1,0.0,0.0,100.0
B09CF5JHG6,-1.0,1,0,0,1,0.0,0.0,100.0
B09CGJ6XK2,1.0,1,1,0,0,100.0,0.0,0.0
B09CGQTVHQ,1.0,1,1,0,0,100.0,0.0,0.0
B09CGRYD5Y,1.0,1,1,0,0,100.0,0.0,0.0
B09CGSB7W2,1.0,1,1,0,0,100.0,0.0,0.0
B09CGV2R68,1.0,1,1,0,0,100.0,0.0,0.0
B09CGVFVTK,0.0,1,0,1,0,0.0,100.0,0.0
B09CGVVXRH,1.0,1,1,0,0,100.0,0.0,0.0
B09CGY1MM1,1.0,1,1,0,0,100.0,0.0,0.0
B09CGZKTQM,-1.0,1,0,0,1,0.0,0.0,100.0
B09CH8SDPD,0.3333333333333333,3,1,2,0,33.33333333333333,66.66666666666666,0.0
B09CHFYQXV,0.6666666666666666,3,2,1,0,66.66666666666666,33.33333333333333,0.0
B09CHH7WDP,0.8,5,4,1,0,80.0,20.0,0.0
B09CHJ2WGH,1.0,1,1,0,0,100.0,0.0,0.0
B09CHX889F,1.0,1,1,0,0,100.0,0.0,0.0
B09CJYGRM1,-1.0,1,0,0,1,0.0,0.0,100.0
B09CK334CF,1.0,1,1,0,0,100.0,0.0,0.0
B09CK6WZQF,1.0,1,1,0,0,100.0,0.0,0.0
B09CK9PMRD,1.0,1,1,0,0,100.0,0.0,0.0
B09CKHPLZQ,1.0,1,1,0,0,100.0,0.0,0.0
B09CKQ19NW,-1.0,1,0,0,1,0.0,0.0,100.0
B09CKQRZKH,-1.0,1,0,0,1,0.0,0.0,100.0
B09CKRLM3V,1.0,1,1,0,0,100.0,0.0,0.0
B09CKVN42Z,-1.0,1,0,0,1,0.0,0.0,100.0
B09CKVSFSP,-1.0,1,0,0,1,0.0,0.0,100.0
B09CKWGDWX,1.0,1,1,0,0,100.0,0.0,0.0
B09CKXMN9C,1.0,1,1,0,0,100.0,0.0,0.0
B09CLJ1BVP,0.0,5,1,3,1,20.0,60.0,20.0
B09CLJR4KR,-1.0,1,0,0,1,0.0,0.0,100.0
B09CLJT9QB,0.0,2,1,0,1,50.0,0.0,50.0
B09CLVJ674,-1.0,1,0,0,1,0.0,0.0,100.0
B09CLX9F9W,1.0,2,2,0,0,100.0,0.0,0.0
B09CLX9RDW,1.0,2,2,0,0,100.0,0.0,0.0
B09CLZ6Z4Z,1.0,1,1,0,0,100.0,0.0,0.0
B09CLZ9RQZ,0.0,1,0,1,0,0.0,100.0,0.0
B09CM362L9,0.0,2,1,0,1,50.0,0.0,50.0
B09CM3BCC8,0.0,2,1,0,1,50.0,0.0,50.0
B09CM93CSD,0.0,1,0,1,0,0.0,100.0,0.0
B09CMGLP4F,1.0,1,1,0,0,100.0,0.0,0.0
B09CN951C1,0.0,1,0,1,0,0.0,100.0,0.0
B09CNJH6F3,1.0,1,1,0,0,100.0,0.0,0.0
B09CNM73MR,-1.0,1,0,0,1,0.0,0.0,100.0
B09CNSW3RR,1.0,1,1,0,0,100.0,0.0,0.0
B09CNY24G3,0.0,3,1,1,1,33.33333333333333,33.33333333333333,33.33333333333333
B09CP7DMXH,1.0,1,1,0,0,100.0,0.0,0.0
B09CP7NRL5,0.45454545454545453,11,8,0,3,72.72727272727273,0.0,27.27272727272727
B09CPJT5K9,1.0,3,3,0,0,100.0,0.0,0.0
B09CPK4VTN,1.0,1,1,0,0,100.0,0.0,0.0
B09CPLZ3R6,0.0,1,0,1,0,0.0,100.0,0.0
B09CPMD3R7,1.0,1,1,0,0,100.0,0.0,0.0
B09CPT9WG9,-1.0,1,0,0,1,0.0,0.0,100.0
B09CPW99M8,0.0,1,0,1,0,0.0,100.0,0.0
B09CPWGKFG,-1.0,1,0,0,1,0.0,0.0,100.0
B09CPXDXRR,0.0,1,0,1,0,0.0,100.0,0.0
B09CPYM1HN,1.0,1,1,0,0,100.0,0.0,0.0
B09CQ3WH2B,1.0,1,1,0,0,100.0,0.0,0.0
B09CQFND6N,0.5,2,1,1,0,50.0,50.0,0.0
B09CQH4HFR,-1.0,1,0,0,1,0.0,0.0,100.0
B09CRJYY69,1.0,2,2,0,0,100.0,0.0,0.0
B09CS83RBM,1.0,1,1,0,0,100.0,0.0,0.0
B09CSJQ5PQ,1.0,1,1,0,0,100.0,0.0,0.0
B09CSNM1YM,1.0,1,1,0,0,100.0,0.0,0.0
B09CSS2FS7,1.0,1,1,0,0,100.0,0.0,0.0
B09CSSQ7PW,0.0,1,0,1,0,0.0,100.0,0.0
B09CSZDDY8,-1.0,1,0,0,1,0.0,0.0,100.0
B09CT1NXDB,1.0,1,1,0,0,100.0,0.0,0.0
B09CT21BBT,1.0,1,1,0,0,100.0,0.0,0.0
B09CT5PP89,1.0,1,1,0,0,100.0,0.0,0.0
B09CT5S7J1,1.0,1,1,0,0,100.0,0.0,0.0
B09CTFF3XG,1.0,1,1,0,0,100.0,0.0,0.0
B09CTG91FH,1.0,1,1,0,0,100.0,0.0,0.0
B09CTH2K8F,-1.0,1,0,0,1,0.0,0.0,100.0
B09CTHZTP4,0.5,2,1,1,0,50.0,50.0,0.0
B09CTJ3Z4L,0.0,1,0,1,0,0.0,100.0,0.0
B09CVSKY6R,0.0,1,0,1,0,0.0,100.0,0.0
B09CWBJYZB,1.0,1,1,0,0,100.0,0.0,0.0
B09CYBWMN6,0.0,1,0,1,0,0.0,100.0,0.0
B09CYDWFYZ,1.0,1,1,0,0,100.0,0.0,0.0
B09CYG5M9R,1.0,1,1,0,0,100.0,0.0,0.0
B09CYHD3VW,0.0,1,0,1,0,0.0,100.0,0.0
B09CYMCGD6,1.0,1,1,0,0,100.0,0.0,0.0
B09CYMLCN2,1.0,1,1,0,0,100.0,0.0,0.0
B09CYMXSMS,1.0,1,1,0,0,100.0,0.0,0.0
B09CYPJHZ5,0.5,4,3,0,1,75.0,0.0,25.0
B09CYW6YXZ,1.0,1,1,0,0,100.0,0.0,0.0
B09CYWFV29,1.0,1,1,0,0,100.0,0.0,0.0
B09CYX7YLN,1.0,1,1,0,0,100.0,0.0,0.0
B09CYXY37F,-1.0,1,0,0,1,0.0,0.0,100.0
B09CYYSDN1,1.0,1,1,0,0,100.0,0.0,0.0
B09CYZ2QXW,1.0,1,1,0,0,100.0,0.0,0.0
B09CZ73M2G,1.0,1,1,0,0,100.0,0.0,0.0
B09CZCJRJY,1.0,2,2,0,0,100.0,0.0,0.0
B09CZFYGF5,1.0,5,5,0,0,100.0,0.0,0.0
B09CZG9YDW,0.0,2,1,0,1,50.0,0.0,50.0
B09D21JPW6,1.0,1,1,0,0,100.0,0.0,0.0
B09D23M922,0.75,4,3,1,0,75.0,25.0,0.0
B09D2JHB33,1.0,1,1,0,0,100.0,0.0,0.0
B09D2N67QP,0.0,1,0,1,0,0.0,100.0,0.0
B09D2NZJFG,1.0,1,1,0,0,100.0,0.0,0.0
B09D2T2Q66,1.0,2,2,0,0,100.0,0.0,0.0
B09D2X52FW,1.0,1,1,0,0,100.0,0.0,0.0
B09D2XQDW1,1.0,1,1,0,0,100.0,0.0,0.0
B09D2Y17D6,1.0,2,2,0,0,100.0,0.0,0.0
B09D2Z8B3T,0.0,1,0,1,0,0.0,100.0,0.0
B09D36L8Y2,1.0,1,1,0,0,100.0,0.0,0.0
B09D37TPBP,1.0,1,1,0,0,100.0,0.0,0.0
B09D38GXVS,-1.0,1,0,0,1,0.0,0.0,100.0
B09D38VSNF,-1.0,2,0,0,2,0.0,0.0,100.0
B09D3B5DF9,0.6666666666666666,3,2,1,0,66.66666666666666,33.33333333333333,0.0
B09D3BGYHD,-0.6666666666666666,3,0,1,2,0.0,33.33333333333333,66.66666666666666
B09D3BK9FJ,-1.0,1,0,0,1,0.0,0.0,100.0
B09D3GNY46,0.0,1,0,1,0,0.0,100.0,0.0
B09D3HCKLT,0.0,1,0,1,0,0.0,100.0,0.0
B09D3PGFBM,1.0,1,1,0,0,100.0,0.0,0.0
B09D4ZF9WX,-1.0,1,0,0,1,0.0,0.0,100.0
B09D53VPLG,1.0,1,1,0,0,100.0,0.0,0.0
B09D5P75MN,0.0,3,1,1,1,33.33333333333333,33.33333333333333,33.33333333333333
B09D6Q7Z2N,1.0,1,1,0,0,100.0,0.0,0.0
B09D74VBJF,-1.0,1,0,0,1,0.0,0.0,100.0
B09D77LK8K,1.0,2,2,0,0,100.0,0.0,0.0
B09D7CRSFV,1.0,1,1,0,0,100.0,0.0,0.0
B09D7HL4GK,-0.5,2,0,1,1,0.0,50.0,50.0
B09D7KTGZG,0.0,1,0,1,0,0.0,100.0,0.0
B09D7LW2GL,-1.0,1,0,0,1,0.0,0.0,100.0
B09D7M416F,1.0,1,1,0,0,100.0,0.0,0.0
B09D7MNPHP,1.0,1,1,0,0,100.0,0.0,0.0
B09D7N6G8X,-0.5,2,0,1,1,0.0,50.0,50.0
B09D7YJ9MV,-1.0,1,0,0,1,0.0,0.0,100.0
B09D85LBFH,0.0,1,0,1,0,0.0,100.0,0.0
B09D8D54Q9,1.0,1,1,0,0,100.0,0.0,0.0
B09D8DMPYG,-1.0,1,0,0,1,0.0,0.0,100.0
B09D8MTCB7,0.0,2,1,0,1,50.0,0.0,50.0
B09D8TL6RB,1.0,1,1,0,0,100.0,0.0,0.0
B09D8WT5XB,-1.0,1,0,0,1,0.0,0.0,100.0
B09D8XFTCM,-1.0,1,0,0,1,0.0,0.0,100.0
B09D9BH4G2,0.0,1,0,1,0,0.0,100.0,0.0
B09D9HYFYY,1.0,1,1,0,0,100.0,0.0,0.0
B09DB3LKZZ,0.0,1,0,1,0,0.0,100.0,0.0
B09DBJ6Q9H,1.0,1,1,0,0,100.0,0.0,0.0
B09DBLMZNV,-0.5,2,0,1,1,0.0,50.0,50.0
