parent_asin,main_category,title,average_rating,rating_number,price,performance_target,predicted_performance_score
B07C5PHC9S,Musical Instruments,PRORECK Tripod Speaker Stands Pair for Dj/PA Speaker System Adjustable Height from 4 feet to 6 feet,4.6,592,49.99,29.371894235389536,29.366666046298192
B000NFWB18,Musical Instruments,Obligato 4/4 Violin String Set - Medium Gauge - with Gold Ball-end E & Silver D,4.6,208,93.88,24.574737559038127,24.56811252256086
B0161CIA4S,Musical Instruments,Orange Amplifier Part (PPC108 BLK),4.6,261,109.0,25.614384717301043,25.613499814029623
B078S136R7,Musical Instruments,"Popular Guitar Chords Poster 24""x36"" • A Perfect Guitar Reference Poster for Anyone Learning or Teaching The Guitar • Best Music Stuff",4.6,989,24.99,31.72944273839172,31.728225894472857
B0771QYT6R,Musical Instruments,JIM DUNLOP Jimi Hendrix Fuzz Face Distortion,4.6,72,169.99,19.736113429282597,19.73799100926627
B0BRG6KNFM,Musical Instruments,Ahead Drumsticks (A5A),4.6,236,32.99,25.153076649221603,25.14996050589084
B09R6W3B2Y,Musical Instruments,Yamaha FC7 Volume Expression Pedal for Keyboards,4.6,1116,37.95,32.28464827571832,32.28350886349088
B00DH4Q668,Musical Instruments,Xotic Effects SL Drive Distortion Guitar Effects Pedal,4.6,116,132.0,21.906000100069676,21.898453812913548
B07FYXVJNW,Musical Instruments,"Levy's Leathers MS17T03-BRN 2.5-inch Suede-Leather Guitar Strap Tooled with a Kokopelli Design,Brown",4.6,15,39.99,12.753908122302992,12.756680711025238
B000W75PTC,Musical Instruments,Yamaha GigMaker Classical Guitar w/ Gig Bag and Tuner,4.6,443,199.99,28.040792987188233,28.04471323917757
B00GGGQIQM,Musical Instruments,Rode SMR Shockmount,4.6,205,78.0,24.50823037643207,24.50930948090872
B003B03C06,Musical Instruments,American Plating Flute Cleaning and Care Product (361),4.6,313,4.99,26.44720773517796,26.44646427849328
B0002F4MI4,Musical Instruments,Drum Workshop CP6300 6000 Series Snare Stand Single Braced,4.6,32,119.99,16.083934782745807,16.085645048472728
B07CQ9VV6F,Musical Instruments,"TopStage JX15-NAT Top Stage Home and Studio Guitar Keeper (Hanger) Stand Holder Rack w/Hardwood Base Wall Mount, JX-15",4.6,598,6.95,29.418203351331066,29.42146752022822
B08ZYXCJXL,Musical Instruments,Korg Metronome (KDM3BK),4.6,554,49.87,29.067253323233597,29.065422409718277
B09ZTH7BCS,Musical Instruments,"ADJ Products, F4 Par Bag, Padded Transport for Par Lighting Fixtures, Cables and Clamps F4P586",4.6,721,37.99,30.277315638906998,30.267663921920942
B07VHZFD6Q,Musical Instruments,Night By Noble Plastic Ocarina AC Black,4.6,1393,31.4,33.303689920074156,33.30275233277776
B006KX3W0G,Musical Instruments,"Seymour Duncan YJM-500 Hi-Speed Volume Electric Guitar Pot 500k, White Black Red Blue, Small Medium Large X-Large 2X-Large (11807-50-500k)",4.6,214,24.0,24.704934929387246,24.703621325608992
B0BZS34YR5,Musical Instruments,"PENYPEAL Upgraded Sustain Pedal Universal Pedal for Keyboards Digital Pianos Foot Pedal 6 FT Cable，Better Noise Reduction,Anti-slip",4.6,130,13.99,22.425907686725292,22.428318755009677
B07C91JT14,Musical Instruments,"Behringer ULTRAVOICE XM1800S 3 Dynamic Cardioid Vocal and Instrument Microphones (Set of 3) ,Black",4.6,3258,45.0,37.21020812265278,37.210229227875594
B09RNG1MSF,Musical Instruments,Gearlux 14-Inch Snare Drum Bag,4.6,436,32.99,27.967692697439713,27.967690047780557
B075KL6ZLC,Musical Instruments,"Samson Technologies Samson G-Track Pro Professional USB Condenser Microphone with Audio Interface, Black (SAGM1UPRO)",4.6,2170,89.5,35.34153858144014,35.341587043945495
B0040PZ4KW,Musical Instruments,Truetone CL6 Converter for One Spot Line-6 Power Supply,4.6,71,9.95,19.672664147473853,19.67264639884833
B0BZD23GWH,Musical Instruments,"InnoGear Desktop Microphone Stand, Upgraded Adjustable Table Mic Stand with Mic Clip and 5/8"" Male to 3/8"" Female Screw for Blue Yeti Snowball Spark & Other Microphone, Pack of 2",4.6,3976,29.99,38.12610200795537,38.12657756683376
B0002DVD7E,Musical Instruments,Odyssey CRS12 12 Space Carpeted Studio Rack,4.6,122,209.95,22.136048034713117,22.132656261633727
B005ZFIU8E,Musical Instruments,"EVEREST Spring Collection Violin Shoulder Rest 4/4, Blue",4.6,207,19.6,24.55267516662606,24.55112120929407
B07NDJGN68,Musical Instruments,"JIM DUNLOP Derek Trucks Signature Blues Bottle Slide, Large",4.6,462,21.99,28.233544448796675,28.23438961127032
B00O8U3ZI2,Musical Instruments,Pioneer DJ PLX-1000 Professional Turntable,4.6,221,735.0,24.852315956612482,24.8512757049144
B078MGXLVS,Musical Instruments,Logitech for Creators Blue Radius III Custom Shockmount for Yeti and Yeti Pro USB Microphones,4.6,1869,49.99,34.654991065303705,34.652471366790294
B00UK5UDHK,Musical Instruments,Yovus 5-Pack 25 Ft Foot Feet XLR Male to Female 3pin Mic Audio Cord Microphone Extension Cable,4.6,69,27.89,19.54307811342705,19.51777988946416
B0BHWN9KNF,Musical Instruments,"Hohner Marine Band Harmonica, Key of D",4.6,290,39.15,26.097287028988866,26.096647654519465
B08BL7Q45C,Musical Instruments,"CNBLUE Soprano Recorder German Style 8 Hole recorder instrument for kids School Student with Cleaning Rod, Storage Bag (Ivory White) (One)",4.6,346,7.59,26.906893987755552,26.91205393103952
B0862G4SJ9,Musical Instruments,Color Piano and Keyboard Stickers and Complete Color Note Piano Music Lesson and Guide Book for Kids and Beginners; Designed and Printed in USA,4.6,3890,12.95,38.02553877572895,38.01017214170545
B09DTM1QP4,Musical Instruments,LivinWell Guitar Pick Grips (16 pcs) Soft Grippy non-Sticky Reusable Trimmable Silicone Rubber (ORIGINAL thicker 0.8 mm),4.6,636,11.99,29.701140415631947,29.68862787890527
B08KJH2SSJ,Musical Instruments,Warwick Gnome - Pocket Bass Amplifier Head,4.6,29,199.9,15.645507955645915,15.683225111275096
B00B9060X6,Musical Instruments,TASCAM Compact 8-Track Digital Pocketstudio Multitrack Recorder (DP-008EX),4.6,816,229.0,30.845939836356013,30.846636409260576
B08DS8SD1X,Musical Instruments,"Neboic Ukulele Stand, Wood Violin Stand with bow holder, Wooden Stand for Mini Small Guitars, Banjo and Mandolin (Cherry)",4.6,603,23.99,29.456441310500146,29.458639405009716
B0BZQ1KTY1,Musical Instruments,PodMic Pop Filter Foam Cover - Mic Windscreen Wind Cover Customized for Rode PodMic Podcasting Microphone to Blocks Out Plosives（2Pcs）,4.6,1036,16.49,31.942801157855826,31.939539988494175
B015BKBGZG,Musical Instruments,Set of Four (4X) Bourns 500K SHORT Split Shaft Audio Taper Low Friction Potentiometers,4.6,437,15.09,27.97820698773165,27.97673210642693
B0BT2QH7V5,Musical Instruments,Herco HE107 Flute Maintenance Kit,4.6,341,18.45,26.84012939048798,26.833913496119795
B00Q0OWR9M,Musical Instruments,"Pure Dragon's Heart Guitar Pick - 1200 hours of durability, 2.5mm thickness, Single Pack",4.6,72,14.97,19.736113429282597,19.737365149271703
B00LMRNIUE,Musical Instruments,Bugera V5 Infinium 5-Watt 1x8 Inches Tube Combo Amp,4.6,237,279.0,25.172445098888783,25.17102456872366
B000EELFOM,Musical Instruments,Herco HE78 Trombone Vinyl Coated Flex Brush,4.6,255,9.7,25.507816244605984,25.50364058300861
B07C91W874,Musical Instruments,Behringer Powerplay P1 Personal In-ear Monitor Amplifier,4.6,1272,79.0,32.88600535336407,32.89304919385656
B00PVBOTI2,Musical Instruments,Practice Keyboard & Note Chart for Behind the Piano Keys,4.6,1863,10.97,34.64020797812947,34.63712920355933
B093S2G5MV,Musical Instruments,AVMP White Steel Tongue Drum 13 Note 12 inch C Major hand pan drums instrument Free Kalimba Travel Bag Rattan Mallets finger picks Book theta spot toung Handpan percussion Gift set for Adults & Kids,4.6,87,82.98,20.59574934659975,20.59452546347747
B09TH6Z2CP,Musical Instruments,Sound harbor 2 Pack Rosin for Violin Viola and Cello Rosin for Bows (2pack YJ-F01 Rosin),4.6,2373,5.6,35.75272524578022,35.74941300323423
B0CCX9N51F,Musical Instruments,"LED Stage Wash Light Bar - OPPSK 40"" 72W RGB Wall Wash Light with Chase Function Auto Play Sound Activated by DMX Control DJ Uplights for Church Wedding Party Events Stage Lighting",4.6,187,96.99,24.087633029017766,24.08860393862151
B09G9DVTD3,Musical Instruments,"Logitech for Creators Blue Snowball USB Microphone for PC, Mac, Gaming, Recording, Streaming, Podcasting, Condenser Mic with Cardioid and Omnidirectional Pickup Patterns, Stylish Retro Design – Black",4.6,8000,48.29,41.34168033911057,41.33930458768999
B09QKHF99M,Musical Instruments,100PCS Microphone Cover Disposable Non-Woven Microphone Windscreen Protective Cap Karaoke Mic Cover for KTV Home Karaoke Bar News Interview,4.6,423,6.99,27.828773894067,27.826916147476027
B0C1Z8VJLZ,Musical Instruments,"Guitar Strap, Printed Leather Guitar Strap PU Leather Western Vintage 60's Retro Guitar Strap with Genuine Leather Ends for Electric Bass Guitar,Wide Adjustment Range, with Tie,Include 2 Picks,Black",4.6,1806,13.95,34.49734713672425,34.505126502487855
B07TM26CR5,Musical Instruments,MUSIC FIRST Country style Soft Meshbelt & Genuine Leather Ukulele Strap Ukulele Shoulder Strap Version 2.0,4.6,310,13.99,26.403047396024473,26.399334591156258
B077KG8FYV,Musical Instruments,StewMac DIY Build Your Own Tenor Ukulele Kit,4.6,24,124.23,14.806828794393722,14.766819308416
B00162XVTS,Musical Instruments,"Thomastik-Infeld EB344 Bass Guitar Strings: Power Bass 4 String Magnecore Set G, D, A, E Set",4.6,39,57.25,16.968845488924106,16.969981349103307
B07B9W25ZK,Musical Instruments,Portable Folding Ukulele Stand by Hola! Music - Black,4.6,1902,12.92,34.73545958956228,34.73198227894663
B00WTPPV9E,Musical Instruments,"Monster Oil ""Slide Oil"" - Synthetic Valve Oil",4.6,24,8.95,14.806828794393722,14.76506492152991
B0013TPFPC,Musical Instruments,"Roosebeck BTN8BT Inside Tunable Bodhran T-Bar, 18 x 3.5 Inches",4.6,108,101.9,21.58020025825406,21.572141029801454
B001J6SW8Q,Musical Instruments,"D'Andrea PRO-330 Pro Plec 1.5mm Guitar Pick with Shell Finish (12 Piece, Pointed Square)",4.6,16,14.39,13.032781382658593,13.038243883039312
B001LO6Q7K,Musical Instruments,Radial Engineering Acoustic Guitar Hardware (R8007115),4.6,96,219.99,21.04367050111556,21.020233511666397
B07VXBDMBD,Musical Instruments,"Stringjoy BVI2490 Bass VI Signatures Nickel Guitar Strings, (Balanced Bass VI Gauge, 24-90)",4.6,59,18.9,18.83398498622166,18.83398498622164
B07CPLB292,Musical Instruments,"5 Gold Tibetan Meditation Yoga Singing Bowl Set (Large) ~Live Fully Now ~ Tuned to B ~ Hand Hammered Antique healing bowl design ~Wood Striker ~ Himalayan bowl for Meditation, hand yoga, and Chakra",4.6,235,38.49,25.133626303117808,25.1326488302956
B0002D0H0S,Musical Instruments,"4 Humbucking Mounting Screws w/Springs 1-1/4"" Nickel",4.6,35,6.48,16.484187116898106,16.47868536000068
B089QRBZQ8,Musical Instruments,"Guitar Tuner Rechargeable, Clip On Tuner with LCD Color Display with Guitar, Ukulele, Violin and Chromatic Tuning Modes for All Stringed Instruments",4.6,2802,15.99,36.51684953535802,36.53036996423773
B09BQW78MQ,Musical Instruments,Vic Firth Bass Drum Beater Mallets (VKB5),4.6,123,26.99,22.17329520178317,22.17403416157937
B00ZVSGVA4,Musical Instruments,"Tascam DP-24SD 24-Track Digital Portastudio Multi-Track Audio Recorder , 8 XLR Inputs, Effects, Mastering, Color Screen",4.6,456,507.98,28.17354359811334,28.171405723141742
B07FTCZNT2,Musical Instruments,"Piano Stickers for Keys, Eison Full Set Piano Keyboard Stickers for 88/61/54/49/37 Keys Removable with Numbers, Leaves No Residue, Color Black,Great Children's Gift",4.6,1052,9.95,32.01323315581629,32.016947865402365
B0002GJ4KO,Musical Instruments,"Wedgie WDPP88 0.88mm Wedgie Delrin Pick, 12 Pack, Green",4.6,10,9.0,11.030318254872505,11.052149991587823
B09MR13TS1,Musical Instruments,Guitar Capo for Acoustic Electric Guitar and Ukulele Aluminium alloy Capo,4.6,2191,4.9,35.38582038111237,35.384978796799416
B000FCQLA6,Musical Instruments,The Original Slipstop Endpin Rest for Cello - Black,4.6,403,11.99,27.60650843862129,27.60479131812472
B08PXBT6B7,Musical Instruments,Arturia KeyStep 32-Key Controller & Sequencer USB/MIDI/CV Keyboard Controller,4.6,1108,129.0,32.251584341811686,32.24974811045851
B073PXRQKC,Musical Instruments,Moreyes Guitar Picks Guitar Capo Acoustic Guitar Accessories Trigger Capo With Free Guitar Picks (GC-9 Rosewood),4.6,2187,15.99,35.37741855229261,35.38004246468788
B000EEJFF8,Musical Instruments,Starline SS30 30-Inch Plain Super Star Twirling and Marching Baton,4.6,111,45.99,21.70509480795743,21.704627237059025
B0CCJ29DGG,Musical Instruments,"EX-Portable 14"" Mini Pedalboard",4.6,173,26.99,23.73165437638683,23.73320855037944
B06Y4F8XN5,Musical Instruments,Neumann EA 4 Elastic Suspension Shockmount (Black),4.6,73,169.0,19.79869942873918,19.796821848755464
B076ZSHQ47,Musical Instruments,D'Addario Dual-Lock Guitar Strap Lock - Guitar Strap Locks Set - Protect Your Instrument with No Modifications or Hardware - Secures Cables - Easy to Attach - 1 Pair,4.6,5024,3.49,39.20203137146547,39.19577074522496
B07MV5MM37,Musical Instruments,"Meditative Himalayan Singing Bowl with Mallet and Cushion ​-Tibetan Sound Bowls for Energy Healing, Mindfulness, Grounding, Sleep - Exquisite Feng Shui Meditation Bowls ​",4.6,739,59.97,30.39059085651179,30.390950235196993
B000LQLDM2,Musical Instruments,"Samson SP01 Spider Microphone Shockmount,USB",4.6,1362,24.9,33.20023978580405,33.20349579985691
B004URWHZA,Musical Instruments,"Native American style, Deer hide Frame drum 10""",4.6,135,112.95,22.59821247438584,22.601559995038563
B0043NQV2G,Musical Instruments,"Graph Tech TUSQ Slotted Strat & Tele Nut, Lefty",4.6,64,12.77,19.20218144151993,19.206363892696903
B07ZN86ZFK,Musical Instruments,Milemont Amplifier Speaker 1,4.6,165,31.07,23.5151438264401,23.512915185756725
B09HLCBGY1,Musical Instruments,"Evans MX5 Marching Snare Side Drum Head, 14 Inch",4.6,47,40.99,17.807524650176298,17.81042739436408
B08XMJZ55V,Musical Instruments,AKAI Professional Fire (Controller Only) – USB MIDI Controller for FL Studio with 64 pad RGB Clip / Drum Pad Matrix,4.6,1923,149.0,34.785943503637995,34.78874946825326
B07N3FDT3M,Musical Instruments,"Tascam DR-40X Four Track Handheld Recorder and USB Interface,Black",4.6,996,159.0,31.761853541824454,31.76185192211723
B0B8YXRQCK,Musical Instruments,"Protec MAX MX316CT Contoured French Horn Case , Black",4.6,209,105.99,24.596694641300353,24.595557168712276
B08VF4K987,Musical Instruments,Snark ST-8HZ Super Tight All Instrument Tuner,4.6,3100,39.99,36.98160762786206,36.98275501523445
B0BK6PDKD1,Musical Instruments,Hercules DS553B Tuba/Euphonium Performer Stand Black,4.6,113,92.46,21.78651286261468,21.781226407630662
B0064RJ2DO,Musical Instruments,DiMarzio Area 58 Single Coil Pickup - Black,4.6,8,99.99,10.10723305574661,10.105035831169289
B07H327YVB,Musical Instruments,"Klvied Sheet Music Stand with Violin Hanger, Folding Music Stand, Portable Fortable Music stand for Sheet Music, Violin Music Stand with Travel Case, Light, Black",4.6,1356,39.99,33.179945635240394,33.18098263739491
B0002CZT1G,Musical Instruments,"Martin M160 Silverplated Ball End Classical Guitar Strings, High Tension",4.6,572,5.99,29.2140742968878,29.2139905957209
B0C8TW4X6X,Musical Instruments,Hercules DJControl Inpulse 500: 2-deck USB DJ controller for Serato DJ and DJUCED (included),4.6,923,274.99,31.412075529551743,31.412056196435927
B07N5J3GTB,Musical Instruments,Behringer XM8500,4.6,9783,25.0,42.26711691588823,42.29850870093007
B005KH55D0,Musical Instruments,Ultra-Pure Oils UPO-VALVE Trumpet Accessory or Part,4.6,103,9.95,21.364198136050312,21.366835132005964
B09P7LVYDR,Musical Instruments,"Lumiens L9 - Music Stand Light Clip On - LED Musician Lamp for All Music Stands, Pianos, Orchestra Pits, Work Tables, Desks, and More - #1 Among Music Stand Lights - AA Battery Powered",4.6,1584,37.41,33.89436255703235,33.89949931953935
B00C0WLXOI,Musical Instruments,SKB iSeries Waterproof 12-Mic Case (3i-2011-MC12),4.6,83,159.99,20.38175727467924,20.381757274679277
B0006O2WFQ,Musical Instruments,Seymour Duncan STR-3 Quarter Pound Tele Pickup - Rhythm,4.6,133,89.0,22.53006307977419,22.524868702298637
B07JCW1KGG,Musical Instruments,"Hosa CFS-606 Molded Right Angled Guitar Patch Cable, 6 Inch (6 Pack)",4.6,571,18.95,29.206039360347066,29.20579228230122
B07664BNF2,Musical Instruments,"Piano Keyboard Stickers for 88/76/61/54/49/37 KeyLarge Letter Piano Stickers for Learning, Removable Piano Keyboard Letters, Notes Label for Beginners and Kids, Made in USA",4.6,8699,8.95,41.726960201356306,41.651547070818204
B0BRS4LMYN,Musical Instruments,Damper Pedal DS-1H,4.6,561,59.0,29.124908509510977,29.12261261209512
B08B4MJHNC,Musical Instruments,Foraineam 40 Pack Foam Mic Covers Handheld Microphone Windscreen Black Mic Sponge Foam Cover Shield,4.6,107,18.99,21.53780364477141,21.537799700843784
B00DDXM77A,Musical Instruments,"ZJTL KAT Percussion KT-TBB Silent Strike Bass Drum Beater, Black,Silver",4.6,360,17.99,27.088838608331248,27.088710299779073
B000H2BB5E,Musical Instruments,"Wedgie WNPP50 Nylon XT Textured Guitar Picks .50mm Cream, 12 Pack",4.6,40,9.5,17.082431506839814,17.081608195107574
B012NN4LWO,Musical Instruments,"KIRLIN Cable Kirlin IMK-202PFGL-30/RDF-Straight Premium Coil Instrument Cable, Red Translucent PVC Jacket-30ft, 1/4"" Mono Plug, Straight to Right Angle, (IMK-202PFGL-30/RDF)",4.6,142,26.21,22.82908529919557,22.830363035242225
B07JHNJYBZ,Musical Instruments,6-String Acoustic & Electric Guitar Capo- Single Handed Capo (MA-12-F),4.6,3689,5.99,37.78155599035903,37.78774054584697
B07GR69D9L,Musical Instruments,"Phenyx Pro Wireless Microphone System, 4-Channel UHF Wireless Mic, Fixed Frequency Metal Cordless Mic with 4 Handheld Dynamic Microphones, 260ft Range, Microphone for Singing,Church(PTU-5000-4H)",4.6,2438,199.99,35.87697963179323,35.88250171390738
B004ICMJPK,Musical Instruments,Hercules MS532B EZ Clutch Tripod Microphone Stand with 2 In 1 Boom & EZ Mic Clip,4.6,59,95.99,18.83398498622166,18.834745334111396
B00CEOPL36,Musical Instruments,Genalex Gold Lion 12AX7/ECC83 Gold Pins Preamp Tube,4.6,117,62.99,21.945149272542057,21.944366289092596
B00OO0LD1C,Musical Instruments,"Oak Grigsby 5-Way Blade Switch for Telecaster and Stratocaster, 5-Way Pickup Selector Switch, Includes Mounting Screws",4.6,296,11.15,26.19116783849242,26.18882495656202
B07D99H72X,Musical Instruments,CASCHA Lilli's Recorder Set with Bag and Cleaning Rod (German Fingering) (EH 3908),4.6,89,12.0,20.699124483519217,20.699101761859072
B07VTR3M6D,Musical Instruments,Oasis Ukulele Plus+ Humidifier,4.6,90,21.95,20.749953729977506,20.754461819633935
B07Z1C9ZVB,Musical Instruments,"Cecilio Closed Hole C Flute - Musical Instrument, Kids Beginner/Intermediate Flute in Band & Orchestra, Nickel ﻿",4.6,959,135.63,31.587893108524653,31.589826648284223
B07TX6BQH4,Musical Instruments,The Ultimate Drum Reference Poster,4.6,255,24.99,25.507816244605984,25.5058358115495
B0B83ZR5HZ,Musical Instruments,"Meinl Cymbals 13” Hihat (Hi Hat) Pair – HCS Traditional Finish Bronze for Drum Set, Made in Germany, 2-Year Warranty (HCSB13H)",4.6,436,130.69,27.967692697439713,27.96726899661889
B0002E582O,Musical Instruments,"Protec Trumpet/Small Brass Multiple (4-Piece) Leather Mouthpiece Pouch with Zipper Closure, Model L221",4.6,59,31.49,18.83398498622166,18.83398498622164
B006TDTK30,Musical Instruments,Quik-Lok Microphone Clip (MP-850),4.6,215,4.79,24.72628067534716,24.725837957645417
B08T2GKXNG,Musical Instruments,Behringer Xenyx X2222USB Mixer with USB and Effects,4.6,1037,309.0,31.947234893138834,31.946009461313455
B0CGR8T7PJ,Musical Instruments,"Kopdkes 2 Pack Wireless Lavalier Microphone for iPhone iPad, Lapel Mics Plug-Play 2.4G Ultra-Low Delay Built-in Noise Reduction Chip 8H Working Time for Video Recording Interview Podcast Vlog YouTube",4.6,1796,18.99,34.47181987920437,34.48600703777773
B07FTVKZB3,Musical Instruments,KLIQ Vintage Woven Guitar Strap for Acoustic and Electric Guitars,4.6,80,15.95,20.21446611149322,20.222842318663268
B08JZ935NR,Musical Instruments,"Guitar Wall Hangers, 4 Pack Wall Mount Guitar Holders, Bass Acoustic Electric Guitar Display Stands Wall Hooks for String Instruments Mandolins Banjos Ukuleles, Guitar Accessories, Easy to Install",4.6,178,8.29,23.86197470686747,23.85939621745524
B0BZRNHTRL,Musical Instruments,"SOLSHINE Crystal Singing Bowl 8 Inches 528Hz C Note Root Chakra Frosted Quartz, With Free Crystal Forward And O-ring Sound Repairer",4.6,42,109.99,17.301520532190384,17.29281033960912
B00KGTRY7M,Musical Instruments,"Ameriplate 361 Flute Cleaning Rod, Steel",4.6,167,9.96,23.57023430525499,23.571872292258487
B01KPZ6E72,Musical Instruments,"Gator Frameworks Standard Subwoofer/Speaker Extender Pole and 20mm Adapter; Fits M6 Threading (GFW-SPK-SP),Black",4.6,453,44.99,28.1432471109902,28.143637213571004
B0002F71RI,Musical Instruments,"Gibraltar Percussion Accesories, Snare Drum Wire for Drummers, Original Version, 14 inch/42 (SC-4471)",4.6,465,22.99,28.263253916977966,28.261958151350605
B00DBC0ZA4,Musical Instruments,"Cecilio 4 Packs of Stainless Steel Violin Strings 4/4 Full Set with E, A, D, G Strings for Electric and Acoustic Violins - Reliable and Affordable Replacement for your Fiddle",4.6,1177,16.66,32.529237475373044,32.529098792324845
B0002E52OI,Musical Instruments,MXR Super Comp Compressor,4.6,169,119.99,23.624672810431203,23.624115653809028
B00KIZROW4,Musical Instruments,ChromaCast CC-SWTR Trans Red String Winder,4.6,1559,4.98,33.821229061120476,33.82680639554395
B0BX8SMHF9,Musical Instruments,Aston Microphones Condenser Microphone (000-F8100-00010),4.6,106,299.0,21.495012638524766,21.492832679759562
B0009EQODO,Musical Instruments,"Latin Percussion LP628G ProCare Integrated Shell Protectors, Galaxy Model",4.6,18,24.99,13.544419304165624,13.536097401250128
B072C5G18H,Musical Instruments,Orange Micro Terrror 20W Mini Hybrid Guitar Head,4.6,454,159.0,28.153368127174367,28.15183741718501
B00OVECTZK,Musical Instruments,Switchcraft 151 1/4-Inch Mono Thick PNL MT Jack,4.6,151,7.49,23.10985039589287,23.108915529117688
B079PGDLRC,Musical Instruments,D'Addario Accessories DIY Pedalboard Power Cable Kit,4.6,235,98.9,25.133626303117808,25.133235644356756
B09LSJXFWH,Musical Instruments,"Fred Kelly Picks D2-M-8 Delrin Slick Medium Guitar Pick (Pack of 8), Orange",4.6,223,8.11,24.89357183853318,24.891714902429612
B07GQBJLQ5,Musical Instruments,Real Screaming Aztec Death Whistle By ITZCOEHUA (Obsidian Black) - Loudest Authentic Human Sounding Screams 125+ Decibels -,4.6,4749,34.95,38.943139526331954,38.957130776662545
B001BY0YK0,Musical Instruments,Lp Drum Set Timbale 4X12 Black Nickle,4.6,33,129.99,16.22125841323434,16.228560639346778
B00KMDVKUO,Musical Instruments,"CTS 500k pot, 500k potentiometer guitar potentiometer for volume and tone, short Split Shaft Audio Taper Pots - Set of Four (4X) - 10% Tolerance - TAOT The Art Of Tone",4.6,421,23.3,27.807024444565652,27.806365502181098
B00FM74Q2O,Musical Instruments,"Gator Cases Titan Series Waterproof Case with Custom Insert for Zoom H6 Handheld Recorder and Accessories (GU-ZOOMH6-WP) , Black",4.6,33,99.99,16.22125841323434,16.227187403041896
B0BV2F2YFC,Musical Instruments,"Samson Technologies Q2U USB/XLR Dynamic Microphone Recording and Podcasting Pack (Includes Mic Clip, Desktop Stand, Windscreen and Cables), Silver",4.6,4268,69.99,38.45202047908662,38.45559113809191
B01N32Y7CD,Musical Instruments,"QMG Piano Stickers for 61-Key Keyboard, Bright Colorful Stickers, Perfect Visual Tool for Kids and Beginner Learning Piano, Transparent and Removable, Leaves No Residue, Made in USA",4.6,3507,6.95,37.54888622606353,37.55236547951182
B000UP8S0Y,Musical Instruments,KORG PS-1 Single Momentary Pedal Footswitch for MIDI Keyboard,4.6,462,36.4,28.233544448796675,28.234488640706626
B08Q39FFQP,Musical Instruments,"Piano Keyboard Stickers for 88/61/54/49 Key. Colorful Large Bold Letter Piano Stickers Perfect for Kids Learning Piano. Multi-Color, Transparent and Removable",4.6,1382,4.99,33.267247525657886,33.2726011609338
B0BT343VP1,Musical Instruments,DR Strings Rare - Phosphor Bronze AcousticHex Core 10-48,4.6,230,7.49,25.03512146840025,25.03846908100094
B07M81HC4C,Musical Instruments,"Glaesel Violin Practice Mute, Black (GL3834)",4.6,985,9.71,31.71081923117212,31.71272660101772
B08XQRWNHW,Musical Instruments,Guitar Strap Locks Buttons Metal End Pins with Mounting Screws for Acoustic Classical Electric Guitar Bass Ukulele,4.6,503,4.99,28.623850833128294,28.615786435646104
B01LX5MYBC,Musical Instruments,Spectrasonics Auxiliary Keyscape Virtual Keyboard Collection,4.6,112,379.0,21.745983966076768,21.740193658811187
B06XP27LCR,Musical Instruments,Proster 5g/0.01g Turntable Stylus Force Tracking Scale Phono Turntable Cartridge Pressure Gauge Tone Arm Scale Record Stylus Alignment with LCD Backlight for Tonearm Phono Cartridge,4.6,688,12.95,30.06210984666283,30.061304709853577
B006GX0TWE,Musical Instruments,Six (6) Assorted Dunlop Tortex Guitar Picks Plectra - BRAND NEW!!,4.6,92,6.87,20.849957668504977,20.848957629119663
B01D53JWQQ,Musical Instruments,"Yamaha AG-SC Soft Case Lightweight Dreadnought Acoustic Guitar,Black",4.6,146,113.78,22.955989899182185,22.95751309212819
B092G8H23F,Musical Instruments,"Ashthorpe 61-Key Digital Electronic Keyboard Piano, Beginner Kit with Stand, Bench, Headphones, Mic and Keynote Stickers",4.6,159,112.99,23.3457995500756,23.346367347248197
B00RNL5VIK,Musical Instruments,"Casematix Portable Recorder Case Compatible with Zoom Podtrak P4 Podcast Recorder, H1, H2N, H5, H4N, H6, F8, Q8 Handy Music Recorders, Charger, Mic Tripod Adapter and Accessories, Case Only",4.6,288,28.99,26.065562765317186,26.059977178884818
B00BFN58WQ,Musical Instruments,"Zoom MS-70CDR MultiStomp Guitar Effects Pedal, Chorus, Delay, and Reverb Effects, Single Stompbox Size, 86 Built-in effects, Tuner",4.6,492,149.99,28.52234220059637,28.519653991811275
B003AXB4Q8,Musical Instruments,"Guitar Fret Wire - Standard Medium/Medium Size, Nickel Silver - Six Feet",4.6,339,16.99,26.813149841006954,26.813011959982806
B09NYGRGZG,Musical Instruments,"SABIAN 20"" SBr Ride",4.6,322,99.99,26.577200686824217,26.576770131246413
B01F18BPDQ,Musical Instruments,Angled Guitar Wall Hanger Display for Acoustic and Thick Body Guitars - Classic Oak,4.6,75,21.99,19.92137336531712,19.921286346089904
B012VQ5A7S,Musical Instruments,Donner DPA-1 Guitar Pedal Power Supply Adapter 9V DC 1A Tip Negative 5 Way Daisy Chain Cables for Guitar Effect Pedal,4.6,9168,16.99,41.96848413702954,41.96009628760017
B00HGDRSB8,Musical Instruments,Wittner 4/4 Violin Ultra Composite Tail Piece Black with 4 Fine Tuners and Adjusting Gut 918119 Vwws,4.6,156,21.95,23.258730704602215,23.2604661988082
